function_name,duration,high_res_duration
computeDescriptors,1814878,1814908
GaussianBlur,46890,46931
computeDescriptors,1816070,1816099
GaussianBlur,45909,45939
computeDescriptors,1528446,1528486
computeDescriptors,1522085,1522125
Track,683125940,683126130
GrabImageStereo,729547304,729547384
ComputePyramid,633328,633639
ComputePyramid,859216,859326
DistributeOctTree,897412,897453
DistributeOctTree,933144,933184
DistributeOctTree,605590,605610
DistributeOctTree,730706,730856
DistributeOctTree,449853,449883
DistributeOctTree,462885,462965
DistributeOctTree,349720,349760
DistributeOctTree,360409,360439
DistributeOctTree,275443,275483
DistributeOctTree,282145,282175
DistributeOctTree,217043,217063
DistributeOctTree,215089,215120
DistributeOctTree,166456,166496
DistributeOctTree,136424,136465
DistributeOctTree,170453,170483
DistributeOctTree,138938,138968
computeOrientation,559892,559922
computeOrientation,547871,547901
computeOrientation,446347,446367
computeOrientation,445025,445045
computeOrientation,370436,370466
computeOrientation,369064,369084
computeOrientation,309182,309202
computeOrientation,312056,312076
computeOrientation,255248,255269
computeOrientation,256661,256671
computeOrientation,212916,212926
computeOrientation,176213,176233
computeOrientation,215220,215230
computeOrientation,148255,148265
ComputeKeyPointsOctTree,9916739,9916759
computeOrientation,176974,176984
computeOrientation,164753,164783
ComputeKeyPointsOctTree,9908484,9908505
GaussianBlur,212806,212836
GaussianBlur,187141,187161
computeDescriptors,5534238,5534288
GaussianBlur,83914,83944
computeDescriptors,5580808,5580848
GaussianBlur,93791,93821
computeDescriptors,4622402,4622442
GaussianBlur,132147,132177
computeDescriptors,4611273,4611313
GaussianBlur,72725,72765
computeDescriptors,3854332,3854352
GaussianBlur,63429,63459
computeDescriptors,3836311,3836351
GaussianBlur,64050,64090
computeDescriptors,3216367,3216397
GaussianBlur,57669,57709
computeDescriptors,3201511,3201531
GaussianBlur,51608,51638
computeDescriptors,2650794,2650835
GaussianBlur,54103,54133
computeDescriptors,2661633,2661663
GaussianBlur,55445,55475
computeDescriptors,2205429,2205449
GaussianBlur,48814,48844
computeDescriptors,2210047,2210067
GaussianBlur,49074,49094
computeDescriptors,1819086,1819126
GaussianBlur,119976,120016
computeDescriptors,1826849,1826889
GaussianBlur,40470,40510
computeDescriptors,1529618,1529658
computeDescriptors,1518659,1518689
Track,568499603,568499793
GrabImageStereo,613644288,613644378
ComputePyramid,693702,693913
ComputePyramid,945445,945544
DistributeOctTree,1169269,1169310
DistributeOctTree,1210790,1210861
DistributeOctTree,636925,636965
DistributeOctTree,638587,638628
DistributeOctTree,457326,457366
DistributeOctTree,469827,469867
DistributeOctTree,339123,339163
DistributeOctTree,345283,345334
DistributeOctTree,283727,283768
DistributeOctTree,284349,284389
DistributeOctTree,213347,213377
DistributeOctTree,217213,217263
DistributeOctTree,172196,172226
DistributeOctTree,137366,137406
DistributeOctTree,174019,174059
DistributeOctTree,135843,135873
computeOrientation,543874,543914
computeOrientation,551538,551578
computeOrientation,449192,449232
computeOrientation,448511,448541
computeOrientation,373031,373061
computeOrientation,378050,378090
computeOrientation,316063,316073
computeOrientation,256401,256411
computeOrientation,310824,310844
computeOrientation,213517,213527
computeOrientation,255709,255719
computeOrientation,175862,175872
computeOrientation,216341,216361
computeOrientation,147063,147083
ComputeKeyPointsOctTree,10124388,10124408
computeOrientation,178437,178467
GaussianBlur,130294,130344
computeOrientation,164022,164052
ComputeKeyPointsOctTree,10689869,10689899
GaussianBlur,124223,124263
computeDescriptors,5538649,5538679
GaussianBlur,93531,93571
computeDescriptors,5565926,5565966
GaussianBlur,80940,80969
computeDescriptors,4660599,4660639
GaussianBlur,77984,78024
computeDescriptors,4600806,4600846
GaussianBlur,76221,76251
computeDescriptors,3842874,3842904
GaussianBlur,65433,65463
computeDescriptors,3854033,3854073
GaussianBlur,61145,61175
computeDescriptors,3174205,3174245
GaussianBlur,54374,54404
computeDescriptors,3197835,3197875
GaussianBlur,55115,55155
computeDescriptors,2646708,2646748
GaussianBlur,54824,54874
computeDescriptors,2642060,2642100
GaussianBlur,52631,52661
computeDescriptors,2191136,2191176
GaussianBlur,53011,53031
computeDescriptors,2224853,2224883
GaussianBlur,49305,49345
computeDescriptors,1808237,1808277
GaussianBlur,43826,43866
computeDescriptors,1826438,1826468
GaussianBlur,41211,41241
computeDescriptors,1522236,1522276
computeDescriptors,1523107,1523137
Track,494304543,494304733
GrabImageStereo,539869404,539869484
ComputePyramid,712114,712354
ComputePyramid,716291,716392
DistributeOctTree,909203,909243
DistributeOctTree,972220,972261
DistributeOctTree,641002,641042
DistributeOctTree,645229,645299
DistributeOctTree,455943,455983
DistributeOctTree,470158,470188
DistributeOctTree,361121,361151
DistributeOctTree,356884,356914
DistributeOctTree,289237,289278
DistributeOctTree,231428,231468
DistributeOctTree,293765,293805
DistributeOctTree,179118,179158
DistributeOctTree,235374,235415
DistributeOctTree,148065,148105
DistributeOctTree,173729,173779
DistributeOctTree,144639,144669
computeOrientation,540990,541030
computeOrientation,448121,448151
computeOrientation,548112,548152
computeOrientation,372590,372620
computeOrientation,450484,450524
computeOrientation,309732,309752
computeOrientation,371859,371889
computeOrientation,255629,255639
computeOrientation,310032,310053
computeOrientation,213487,213507
computeOrientation,177424,177445
computeOrientation,259115,259145
computeOrientation,147634,147644
ComputeKeyPointsOctTree,9423724,9423734
computeOrientation,229264,229294
GaussianBlur,124344,124394
computeOrientation,187622,187652
computeOrientation,148846,148866
ComputeKeyPointsOctTree,9932087,9932118
GaussianBlur,117632,117682
computeDescriptors,5532467,5532497
GaussianBlur,88181,88211
computeDescriptors,5559724,5559764
GaussianBlur,85317,85347
computeDescriptors,4624607,4624647
GaussianBlur,77063,77103
computeDescriptors,4626711,4626751
GaussianBlur,78936,78976
computeDescriptors,3830713,3830753
GaussianBlur,62247,62277
computeDescriptors,3822429,3822459
GaussianBlur,60364,60394
computeDescriptors,3195803,3195842
GaussianBlur,52530,52570
computeDescriptors,3172383,3172413
GaussianBlur,50637,50667
computeDescriptors,2630290,2630330
GaussianBlur,50727,50767
computeDescriptors,2661634,2661664
GaussianBlur,56968,57008
computeDescriptors,2199570,2199590
GaussianBlur,50076,50126
computeDescriptors,2215958,2215998
GaussianBlur,48824,48874
computeDescriptors,1833330,1833371
GaussianBlur,44887,44927
computeDescriptors,1818966,1818986
GaussianBlur,43675,43705
computeDescriptors,1521745,1521775
computeDescriptors,1531312,1531342
Track,426668684,426668864
GrabImageStereo,471756255,471756355
ComputePyramid,682132,682242
ComputePyramid,966471,966672
DistributeOctTree,930098,930128
DistributeOctTree,1014163,1014193
DistributeOctTree,641362,641402
DistributeOctTree,638106,638147
DistributeOctTree,460632,460662
DistributeOctTree,457626,457656
DistributeOctTree,376027,376067
DistributeOctTree,353688,353728
DistributeOctTree,297572,297602
DistributeOctTree,288907,288947
DistributeOctTree,219477,219507
DistributeOctTree,223244,223274
DistributeOctTree,183275,183305
DistributeOctTree,145490,145520
DistributeOctTree,178687,178727
DistributeOctTree,144509,144549
computeOrientation,546289,546329
computeOrientation,545357,545387
computeOrientation,449763,449804
computeOrientation,452027,452057
computeOrientation,370697,370717
computeOrientation,377569,377599
computeOrientation,308180,308200
computeOrientation,258664,258684
computeOrientation,309953,309973
computeOrientation,213197,213206
computeOrientation,257082,257092
computeOrientation,178927,178937
computeOrientation,218606,218616
computeOrientation,147704,147714
ComputeKeyPointsOctTree,9899826,9899856
computeOrientation,190938,190968
GaussianBlur,124163,124213
computeOrientation,157801,157841
ComputeKeyPointsOctTree,9933164,9933204
GaussianBlur,205273,205313
computeDescriptors,5557342,5557372
GaussianBlur,84024,84064
computeDescriptors,5544440,5544480
GaussianBlur,86549,86589
computeDescriptors,4640807,4640847
GaussianBlur,77944,77974
computeDescriptors,4650112,4650152
GaussianBlur,68979,69019
computeDescriptors,3827688,3827718
GaussianBlur,60604,60634
computeDescriptors,3865473,3865503
GaussianBlur,62808,62848
computeDescriptors,3189622,3189652
GaussianBlur,52209,52240
computeDescriptors,3191455,3191495
GaussianBlur,57770,57799
computeDescriptors,2637123,2637163
GaussianBlur,56607,56628
computeDescriptors,2632354,2632395
GaussianBlur,52661,52691
computeDescriptors,2203568,2203608
GaussianBlur,116079,116109
computeDescriptors,2248955,2248975
GaussianBlur,48043,48083
computeDescriptors,1814278,1814319
GaussianBlur,42564,42614
computeDescriptors,1808448,1808488
GaussianBlur,120367,120397
computeDescriptors,1526855,1526895
computeDescriptors,1566132,1566152
Track,393519131,393519312
GrabImageStereo,439069433,439069523
ComputePyramid,662930,663080
ComputePyramid,906328,906558
DistributeOctTree,1161797,1161827
DistributeOctTree,1127688,1127718
DistributeOctTree,668950,668980
DistributeOctTree,660375,660415
DistributeOctTree,457707,457747
DistributeOctTree,495662,495702
DistributeOctTree,353527,353568
DistributeOctTree,350713,350753
DistributeOctTree,296069,296109
DistributeOctTree,295839,295869
DistributeOctTree,223814,223844
DistributeOctTree,226118,226159
DistributeOctTree,179188,179228
DistributeOctTree,183596,183636
DistributeOctTree,144027,144067
DistributeOctTree,151841,151881
computeOrientation,548453,548483
computeOrientation,554533,554573
computeOrientation,447760,447780
computeOrientation,449953,449983
computeOrientation,372811,372831
computeOrientation,374614,374634
computeOrientation,311044,311054
computeOrientation,308200,308210
computeOrientation,256992,257011
computeOrientation,256822,256841
computeOrientation,214669,214679
computeOrientation,216452,216472
computeOrientation,177164,177184
computeOrientation,175893,175913
computeOrientation,147694,147714
ComputeKeyPointsOctTree,10219726,10219756
computeOrientation,156128,156168
ComputeKeyPointsOctTree,10608865,10608895
GaussianBlur,132788,132848
GaussianBlur,118273,118323
computeDescriptors,5563682,5563712
computeDescriptors,5560165,5560225
GaussianBlur,138147,138178
GaussianBlur,89794,89824
computeDescriptors,4596621,4596651
computeDescriptors,4616775,4616865
GaussianBlur,144509,144549
GaussianBlur,72956,72986
computeDescriptors,3821769,3821809
computeDescriptors,3847192,3847233
GaussianBlur,64732,64762
GaussianBlur,64320,64340
computeDescriptors,3226336,3226376
computeDescriptors,3202845,3202885
GaussianBlur,63780,63800
GaussianBlur,58280,58310
computeDescriptors,2634498,2634548
GaussianBlur,56366,56417
computeDescriptors,2675379,2675399
GaussianBlur,58741,58771
computeDescriptors,2203207,2203237
GaussianBlur,49825,49846
computeDescriptors,2227879,2227920
GaussianBlur,48904,48934
computeDescriptors,1833972,1834002
GaussianBlur,43184,43235
computeDescriptors,1821331,1821371
GaussianBlur,41511,41531
computeDescriptors,1522757,1522787
computeDescriptors,1546037,1546067
Track,1019081792,1019081983
GrabImageStereo,1064795313,1064795444
ComputePyramid,681922,682132
ComputePyramid,943010,943131
DistributeOctTree,995351,995372
DistributeOctTree,1028018,1028067
DistributeOctTree,679398,679438
DistributeOctTree,668309,668349
DistributeOctTree,480646,480676
DistributeOctTree,491875,491905
DistributeOctTree,361381,361411
DistributeOctTree,354870,354900
DistributeOctTree,282496,282536
DistributeOctTree,307860,307899
DistributeOctTree,229375,229415
DistributeOctTree,228163,228183
DistributeOctTree,182915,182955
DistributeOctTree,183415,183445
DistributeOctTree,144629,144659
DistributeOctTree,145050,145090
computeOrientation,547371,547401
computeOrientation,542512,542542
computeOrientation,447559,447599
computeOrientation,447249,447269
computeOrientation,371358,371388
computeOrientation,373222,373242
computeOrientation,306918,306928
computeOrientation,312718,312728
computeOrientation,254968,254978
computeOrientation,258865,258875
computeOrientation,214909,214929
computeOrientation,213938,213948
computeOrientation,177064,177084
computeOrientation,177566,177586
computeOrientation,148555,148575
ComputeKeyPointsOctTree,10301460,10301480
computeOrientation,148495,148525
ComputeKeyPointsOctTree,10148787,10148817
GaussianBlur,190087,190116
GaussianBlur,126938,126988
computeDescriptors,5557244,5557314
computeDescriptors,5564596,5564786
GaussianBlur,91848,91878
GaussianBlur,92920,92950
computeDescriptors,4622206,4622226
computeDescriptors,4652358,4652408
GaussianBlur,142344,142374
GaussianBlur,84725,84745
computeDescriptors,3811251,3811281
GaussianBlur,63830,63870
computeDescriptors,3855548,3855608
GaussianBlur,61716,61746
computeDescriptors,3203067,3203097
GaussianBlur,53552,53572
computeDescriptors,3182342,3182372
GaussianBlur,57749,57780
computeDescriptors,2629811,2629851
GaussianBlur,54905,54935
computeDescriptors,2645358,2645388
GaussianBlur,49745,49775
computeDescriptors,2226247,2226276
GaussianBlur,49595,49635
computeDescriptors,2195664,2195704
GaussianBlur,128751,128791
computeDescriptors,1833623,1833663
GaussianBlur,44676,44716
computeDescriptors,1829305,1829345
GaussianBlur,127088,127118
computeDescriptors,1517789,1517829
computeDescriptors,1519423,1519443
Track,775712727,775712918
GrabImageStereo,826160052,826160122
ComputePyramid,601985,602075
ComputePyramid,1151500,1151650
DistributeOctTree,1014935,1015035
DistributeOctTree,1111030,1111070
DistributeOctTree,703830,703870
DistributeOctTree,696998,697048
DistributeOctTree,481057,481097
DistributeOctTree,497735,497776
DistributeOctTree,378852,378892
DistributeOctTree,302270,302310
DistributeOctTree,376267,376297
DistributeOctTree,237047,237087
DistributeOctTree,308140,308170
DistributeOctTree,182113,182153
DistributeOctTree,143858,143898
DistributeOctTree,243889,243929
DistributeOctTree,193613,193643
computeOrientation,548533,548553
DistributeOctTree,150589,150629
computeOrientation,451196,451236
computeOrientation,541752,541792
computeOrientation,371850,371880
computeOrientation,452248,452278
computeOrientation,314651,314671
computeOrientation,256551,256571
computeOrientation,377990,378020
computeOrientation,215089,215110
computeOrientation,182814,182824
computeOrientation,308972,308992
computeOrientation,148435,148445
ComputeKeyPointsOctTree,10208412,10208432
computeOrientation,267149,267180
GaussianBlur,117212,117252
computeOrientation,224306,224346
computeOrientation,179589,179619
computeOrientation,150188,150218
ComputeKeyPointsOctTree,10336122,10336162
GaussianBlur,134982,135042
computeDescriptors,5578281,5578321
GaussianBlur,96536,96556
computeDescriptors,5542720,5542770
GaussianBlur,142114,142174
computeDescriptors,4625092,4625162
GaussianBlur,72815,72845
computeDescriptors,4596885,4596914
GaussianBlur,73096,73126
computeDescriptors,3838831,3838871
GaussianBlur,72806,72836
computeDescriptors,3802168,3802198
