function_name,duration,high_res_duration
ComputePyramid,902933,903063
DistributeOctTree,1361064,1361114
DistributeOctTree,1334683,1334743
DistributeOctTree,782462,782482
DistributeOctTree,821016,821096
DistributeOctTree,564053,564083
DistributeOctTree,577980,577990
DistributeOctTree,422651,422671
DistributeOctTree,440005,440055
DistributeOctTree,333791,333821
DistributeOctTree,335383,335403
DistributeOctTree,228148,228178
DistributeOctTree,211015,211045
DistributeOctTree,273615,273655
DistributeOctTree,144157,144187
DistributeOctTree,182360,182390
DistributeOctTree,150750,150770
computeOrientation,524347,524427
computeOrientation,413394,413454
computeOrientation,270780,270870
computeOrientation,323852,323942
computeOrientation,358899,358999
computeOrientation,298403,298473
computeOrientation,294576,294666
computeOrientation,286820,286900
computeOrientation,270009,270099
computeOrientation,274998,275058
computeOrientation,285508,285588
computeOrientation,269838,269919
computeOrientation,303162,303263
computeOrientation,248227,248287
computeOrientation,260971,261071
ComputeKeyPointsOctTree,12400588,12400598
computeOrientation,268485,268586
ComputeKeyPointsOctTree,12352185,12352216
GaussianBlur,144006,144076
GaussianBlur,116604,116534
computeDescriptors,5517281,5517312
GaussianBlur,89712,89772
computeDescriptors,5564371,5564412
GaussianBlur,168874,168934
computeDescriptors,4580464,4580494
GaussianBlur,71878,71898
computeDescriptors,4624810,4624830
GaussianBlur,71066,71106
computeDescriptors,3830865,3830884
GaussianBlur,60486,60566
computeDescriptors,3839140,3839170
GaussianBlur,63232,63292
computeDescriptors,3161460,3161480
GaussianBlur,52371,52431
computeDescriptors,3194193,3194233
GaussianBlur,51770,51810
computeDescriptors,2635880,2635900
GaussianBlur,57160,57230
computeDescriptors,2656780,2656820
GaussianBlur,56078,56118
computeDescriptors,2182310,2182320
GaussianBlur,47711,47751
computeDescriptors,2227887,2227917
GaussianBlur,44685,44726
computeDescriptors,1842417,1842428
GaussianBlur,43173,43213
computeDescriptors,1810406,1810436
GaussianBlur,117455,117475
computeDescriptors,1514949,1514969
computeDescriptors,1513977,1513997
Track,885717870,885718120
GrabImageStereo,934119334,934119354
ComputePyramid,631302,631402
ComputePyramid,858879,858989
DistributeOctTree,1218640,1218710
DistributeOctTree,1258556,1258616
DistributeOctTree,800758,800818
DistributeOctTree,826827,826847
DistributeOctTree,570686,570716
DistributeOctTree,584141,584171
DistributeOctTree,420928,420958
DistributeOctTree,439514,439534
DistributeOctTree,331316,331336
DistributeOctTree,343529,343599
DistributeOctTree,262323,262383
DistributeOctTree,176518,176538
DistributeOctTree,239790,239811
DistributeOctTree,144758,144788
DistributeOctTree,188001,188021
DistributeOctTree,147463,147483
computeOrientation,1829101,1829241
computeOrientation,1483958,1484089
computeOrientation,479962,480082
computeOrientation,478478,478579
computeOrientation,357226,357386
computeOrientation,336055,336095
computeOrientation,290377,290437
computeOrientation,290257,290308
computeOrientation,308472,308562
computeOrientation,278665,278715
computeOrientation,276972,277042
computeOrientation,302611,302681
computeOrientation,277613,277703
computeOrientation,278775,278855
computeOrientation,290427,290527
ComputeKeyPointsOctTree,13370869,13370900
computeOrientation,277122,277172
ComputeKeyPointsOctTree,13167519,13167559
GaussianBlur,152322,152403
GaussianBlur,352517,352567
computeDescriptors,5525548,5525588
computeDescriptors,5355492,5355522
GaussianBlur,80755,80825
GaussianBlur,57721,57731
computeDescriptors,4571167,4571187
computeDescriptors,4594371,4594391
GaussianBlur,75525,75585
GaussianBlur,59164,59194
computeDescriptors,3796127,3796148
computeDescriptors,3829362,3829392
GaussianBlur,76136,76196
GaussianBlur,123186,123256
computeDescriptors,3161860,3161891
GaussianBlur,58863,58893
computeDescriptors,3152833,3152873
GaussianBlur,63401,63462
computeDescriptors,2628136,2628156
GaussianBlur,69784,69814
computeDescriptors,2636883,2636903
GaussianBlur,123558,123617
computeDescriptors,2190645,2190675
GaussianBlur,61378,61428
computeDescriptors,2172932,2172952
GaussianBlur,45457,45517
computeDescriptors,1808833,1808853
GaussianBlur,44375,44446
computeDescriptors,1794676,1794696
GaussianBlur,47732,47771
computeDescriptors,1511142,1511162
computeDescriptors,1514198,1514228
Track,954383997,954384257
GrabImageStereo,1004681571,1004681592
ComputePyramid,658234,658384
ComputePyramid,902663,902803
DistributeOctTree,1206076,1206136
DistributeOctTree,1332077,1332107
DistributeOctTree,805076,805106
DistributeOctTree,821096,821116
DistributeOctTree,565335,565365
DistributeOctTree,583200,583230
DistributeOctTree,442740,442760
DistributeOctTree,430256,430286
DistributeOctTree,340063,340133
DistributeOctTree,348168,348188
DistributeOctTree,230402,230432
DistributeOctTree,269216,269236
DistributeOctTree,175607,175627
DistributeOctTree,175668,175698
DistributeOctTree,139898,139918
DistributeOctTree,151501,151531
computeOrientation,534597,534667
computeOrientation,352757,352857
computeOrientation,305236,305316
computeOrientation,336716,336806
computeOrientation,302291,302371
computeOrientation,323951,324042
computeOrientation,268636,268696
computeOrientation,271441,271512
computeOrientation,264587,264668
computeOrientation,268716,268786
computeOrientation,263075,263135
computeOrientation,259869,259949
computeOrientation,256863,256934
computeOrientation,254528,254628
computeOrientation,251523,251593
ComputeKeyPointsOctTree,11550244,11550264
computeOrientation,221836,221916
ComputeKeyPointsOctTree,11843076,11843076
GaussianBlur,152192,152262
GaussianBlur,341215,341266
computeDescriptors,5523985,5524026
computeDescriptors,5372926,5372986
GaussianBlur,90384,90444
GaussianBlur,79092,79161
computeDescriptors,4557128,4557159
GaussianBlur,69824,69884
computeDescriptors,4609829,4609859
GaussianBlur,67470,67530
computeDescriptors,3832388,3832398
GaussianBlur,66928,66968
computeDescriptors,3820085,3820135
GaussianBlur,64874,64945
computeDescriptors,3175546,3175586
GaussianBlur,63802,63872
computeDescriptors,3147983,3148013
GaussianBlur,52381,52420
computeDescriptors,2619950,2619959
GaussianBlur,55456,55527
computeDescriptors,2636982,2637002
GaussianBlur,54885,54936
computeDescriptors,2185435,2185476
GaussianBlur,50026,50056
computeDescriptors,2206686,2206787
GaussianBlur,48653,48703
computeDescriptors,1808943,1808963
GaussianBlur,45858,45908
computeDescriptors,1811698,1811728
GaussianBlur,43624,43664
computeDescriptors,1510209,1510240
computeDescriptors,1510500,1510520
Track,764399346,764399446
GrabImageStereo,812300366,812300466
ComputePyramid,649046,649146
ComputePyramid,866884,866994
DistributeOctTree,1212618,1212688
DistributeOctTree,1274186,1274246
DistributeOctTree,791369,791399
DistributeOctTree,845724,845784
DistributeOctTree,573501,573561
DistributeOctTree,578180,578200
DistributeOctTree,436207,436238
DistributeOctTree,342818,342838
DistributeOctTree,442028,442049
DistributeOctTree,272904,272934
DistributeOctTree,336966,336997
DistributeOctTree,182761,182781
DistributeOctTree,142173,142203
DistributeOctTree,238488,238518
DistributeOctTree,181579,181609
DistributeOctTree,148254,148275
computeOrientation,2065565,2065655
computeOrientation,1351986,1352096
computeOrientation,357245,357326
computeOrientation,352316,352416
computeOrientation,311207,311278
computeOrientation,339682,339752
computeOrientation,296049,296119
computeOrientation,293344,293413
computeOrientation,310807,310877
computeOrientation,284436,284516
computeOrientation,269698,269768
computeOrientation,293323,293384
computeOrientation,291420,291500
computeOrientation,286040,286119
computeOrientation,279227,279307
ComputeKeyPointsOctTree,13539312,13539342
computeOrientation,275288,275358
ComputeKeyPointsOctTree,13338607,13338637
GaussianBlur,155058,155117
GaussianBlur,344992,345052
computeDescriptors,5518425,5518475
computeDescriptors,5360301,5360331
GaussianBlur,85053,85124
GaussianBlur,58443,58502
computeDescriptors,4568550,4568580
computeDescriptors,4593608,4593628
GaussianBlur,83350,83400
GaussianBlur,48673,48693
computeDescriptors,3812048,3812068
computeDescriptors,3820925,3820955
GaussianBlur,64785,64855
GaussianBlur,55637,55657
computeDescriptors,3144126,3144146
computeDescriptors,3144066,3144106
GaussianBlur,65135,65195
GaussianBlur,37882,37942
computeDescriptors,2630380,2630400
computeDescriptors,2613256,2613287
GaussianBlur,58121,58191
GaussianBlur,39215,39246
computeDescriptors,2221514,2221535
computeDescriptors,2191617,2191637
GaussianBlur,50387,50417
GaussianBlur,31551,31571
computeDescriptors,1798883,1798903
computeDescriptors,1800056,1800086
GaussianBlur,67359,67409
GaussianBlur,56458,56498
computeDescriptors,1514748,1514758
computeDescriptors,1508085,1508105
Track,681735540,681735710
GrabImageStereo,731797105,731797216
ComputePyramid,632805,632925
ComputePyramid,906931,907031
DistributeOctTree,1190556,1190626
DistributeOctTree,1257444,1257474
DistributeOctTree,819814,819844
DistributeOctTree,850252,850282
DistributeOctTree,579863,579883
DistributeOctTree,608799,608819
DistributeOctTree,438261,438291
DistributeOctTree,455795,455825
DistributeOctTree,313662,313682
DistributeOctTree,243307,243327
DistributeOctTree,347637,347657
DistributeOctTree,182741,182761
DistributeOctTree,139838,139848
DistributeOctTree,271341,271361
DistributeOctTree,184925,184955
DistributeOctTree,144247,144277
computeOrientation,1820785,1820895
computeOrientation,1278084,1278173
computeOrientation,453150,453230
computeOrientation,482346,482426
computeOrientation,305506,305577
computeOrientation,255350,255410
computeOrientation,295558,295637
computeOrientation,289526,289606
computeOrientation,304024,304104
computeOrientation,274978,275048
computeOrientation,266762,266822
computeOrientation,320294,320365
computeOrientation,256583,256653
computeOrientation,258537,258617
computeOrientation,256603,256673
ComputeKeyPointsOctTree,13480128,13480158
computeOrientation,230603,230663
ComputeKeyPointsOctTree,13228414,13228434
GaussianBlur,135059,135129
GaussianBlur,341215,341235
computeDescriptors,5540766,5540796
computeDescriptors,5359248,5359288
GaussianBlur,101014,101074
GaussianBlur,200114,200164
computeDescriptors,4615400,4615431
computeDescriptors,4493426,4493456
GaussianBlur,79062,79122
GaussianBlur,48353,48383
computeDescriptors,3844480,3844500
computeDescriptors,3822528,3822548
GaussianBlur,76787,76867
GaussianBlur,148034,148094
computeDescriptors,3165908,3165928
computeDescriptors,3096895,3096915
GaussianBlur,58843,58883
GaussianBlur,112666,112706
computeDescriptors,2619559,2619579
computeDescriptors,2595473,2595493
GaussianBlur,62711,62751
GaussianBlur,29557,29587
computeDescriptors,2185686,2185706
GaussianBlur,53112,53162
computeDescriptors,2223268,2223299
GaussianBlur,109219,109249
computeDescriptors,1800897,1800917
GaussianBlur,45588,45648
computeDescriptors,1808451,1808471
GaussianBlur,45116,45166
computeDescriptors,1509017,1509047
computeDescriptors,1524647,1524667
Track,683745411,683745522
GrabImageStereo,733290222,733290332
ComputePyramid,644928,645038
ComputePyramid,885860,885970
DistributeOctTree,1249969,1250039
DistributeOctTree,1220653,1220673
DistributeOctTree,823561,823591
DistributeOctTree,849521,849541
DistributeOctTree,583019,583039
DistributeOctTree,590423,590433
DistributeOctTree,449062,449082
DistributeOctTree,449543,449563
DistributeOctTree,347568,347588
DistributeOctTree,345193,345223
DistributeOctTree,241754,241784
DistributeOctTree,227126,227156
DistributeOctTree,181518,181538
DistributeOctTree,183322,183352
DistributeOctTree,146422,146441
DistributeOctTree,146231,146261
computeOrientation,567559,567649
computeOrientation,595574,595674
computeOrientation,331135,331196
computeOrientation,343750,343810
computeOrientation,307551,307610
computeOrientation,334873,334923
computeOrientation,282583,282663
computeOrientation,255992,256052
computeOrientation,290047,290127
computeOrientation,311608,311668
computeOrientation,258136,258206
computeOrientation,297922,297972
computeOrientation,257805,257885
computeOrientation,256893,256963
computeOrientation,262684,262754
ComputeKeyPointsOctTree,12146055,12146095
computeOrientation,208330,208400
ComputeKeyPointsOctTree,11941743,11941773
GaussianBlur,115742,115812
GaussianBlur,309845,309885
computeDescriptors,5498535,5498576
computeDescriptors,5383124,5383174
GaussianBlur,82669,82729
GaussianBlur,77439,77509
computeDescriptors,4624285,4624315
GaussianBlur,67740,67770
computeDescriptors,4629867,4629887
GaussianBlur,80785,80845
computeDescriptors,3827598,3827618
GaussianBlur,64594,64654
computeDescriptors,3806888,3806938
GaussianBlur,57070,57130
computeDescriptors,3161088,3161108
GaussianBlur,53954,54004
computeDescriptors,3167190,3167220
GaussianBlur,54395,54425
computeDescriptors,2605341,2605351
GaussianBlur,51750,51820
computeDescriptors,2637032,2637062
GaussianBlur,53262,53312
computeDescriptors,2188240,2188260
GaussianBlur,49525,49585
computeDescriptors,2190014,2190034
GaussianBlur,48443,48493
computeDescriptors,1814122,1814142
GaussianBlur,47060,47090
computeDescriptors,1812439,1812449
GaussianBlur,43012,43042
computeDescriptors,1535477,1535497
computeDescriptors,1510228,1510249
Track,674933672,674933772
GrabImageStereo,722808682,722808792
ComputePyramid,748036,748186
ComputePyramid,869609,869720
DistributeOctTree,1191657,1191727
DistributeOctTree,1281850,1281920
DistributeOctTree,845593,845663
DistributeOctTree,861754,861814
DistributeOctTree,591124,591145
DistributeOctTree,587388,587418
DistributeOctTree,452669,452689
DistributeOctTree,463900,463960
DistributeOctTree,308172,308192
DistributeOctTree,348179,348209
DistributeOctTree,240081,240111
DistributeOctTree,244319,244349
DistributeOctTree,184734,184764
DistributeOctTree,147654,147684
DistributeOctTree,185877,185897
DistributeOctTree,140931,140951
computeOrientation,1868136,1868256
computeOrientation,1590442,1590553
computeOrientation,415768,415878
computeOrientation,422340,422451
computeOrientation,381542,381603
computeOrientation,443081,443161
computeOrientation,309884,309955
computeOrientation,293764,293844
computeOrientation,290016,290096
computeOrientation,283454,283534
computeOrientation,280859,280929
computeOrientation,276089,276190
computeOrientation,260670,260750
computeOrientation,273184,273254
computeOrientation,266361,266432
ComputeKeyPointsOctTree,13964394,13964415
computeOrientation,228368,228438
ComputeKeyPointsOctTree,14125193,14125213
GaussianBlur,152513,152583
GaussianBlur,344952,345012
computeDescriptors,5540907,5540957
computeDescriptors,5393474,5393544
GaussianBlur,92798,92858
GaussianBlur,64333,64403
computeDescriptors,4607303,4607323
computeDescriptors,4642901,4642931
GaussianBlur,76407,76477
GaussianBlur,78340,78410
computeDescriptors,3835343,3835373
GaussianBlur,68021,68081
computeDescriptors,3835984,3836004
GaussianBlur,63031,63091
computeDescriptors,3178221,3178241
GaussianBlur,54725,54795
computeDescriptors,3140659,3140709
GaussianBlur,51068,51138
computeDescriptors,2606482,2606502
GaussianBlur,52922,52982
computeDescriptors,2636120,2636130
GaussianBlur,51569,51599
computeDescriptors,2189864,2189894
